ORTCA_IDENT	ALT	NW_LAT	NW_DLAT	NW_LONG	NW_DLONG	NE_LAT	NE_DLAT	NE_LONG	NE_DLONG	SW_LAT	SW_DLAT	SW_LONG	SW_DLONG	SE_LAT	SE_DLAT	SE_LONG	SE_DLONG	CYCLE_DATE	ORTCA_ID
013918	13300	N59000000	59.000000	W125000000	-125.000000	N59000000	59.000000	W124000000	-124.000000	N58000000	58.000000	W125000000	-125.000000	N58000000	58.000000	W124000000	-124.000000	199907	0139018
013919	13300	N59000000	59.000000	W124000000	-124.000000	N59000000	59.000000	W123000000	-123.000000	N58000000	58.000000	W124000000	-124.000000	N58000000	58.000000	W123000000	-123.000000	199907	0139019
013920	06800	N59000000	59.000000	W123000000	-123.000000	N59000000	59.000000	W122000000	-122.000000	N58000000	58.000000	W123000000	-123.000000	N58000000	58.000000	W122000000	-122.000000	199907	0139020
013921	06800	N59000000	59.000000	W122000000	-122.000000	N59000000	59.000000	W121000000	-121.000000	N58000000	58.000000	W122000000	-122.000000	N58000000	58.000000	W121000000	-121.000000	199907	0139021
013922	05900	N59000000	59.000000	W121000000	-121.000000	N59000000	59.000000	W120000000	-120.000000	N58000000	58.000000	W121000000	-121.000000	N58000000	58.000000	W120000000	-120.000000	199910	0139022
013923	12400	N58000000	58.000000	W131000000	-131.000000	N58000000	58.000000	W130000000	-130.000000	N57000000	57.000000	W131000000	-131.000000	N57000000	57.000000	W130000000	-130.000000	199907	0139023
013924	12400	N58000000	58.000000	W130000000	-130.000000	N58000000	58.000000	W129000000	-129.000000	N57000000	57.000000	W130000000	-130.000000	N57000000	57.000000	W129000000	-129.000000	199907	0139024
013925	11800	N58000000	58.000000	W129000000	-129.000000	N58000000	58.000000	W128000000	-128.000000	N57000000	57.000000	W129000000	-129.000000	N57000000	57.000000	W128000000	-128.000000	199907	0139025
013926	11800	N58000000	58.000000	W128000000	-128.000000	N58000000	58.000000	W127000000	-127.000000	N57000000	57.000000	W128000000	-128.000000	N57000000	57.000000	W127000000	-127.000000	199907	0139026
013927	13300	N58000000	58.000000	W127000000	-127.000000	N58000000	58.000000	W126000000	-126.000000	N57000000	57.000000	W127000000	-127.000000	N57000000	57.000000	W126000000	-126.000000	199907	0139027
013928	13300	N58000000	58.000000	W126000000	-126.000000	N58000000	58.000000	W125000000	-125.000000	N57000000	57.000000	W126000000	-126.000000	N57000000	57.000000	W125000000	-125.000000	199907	0139028
013929	13300	N58000000	58.000000	W125000000	-125.000000	N58000000	58.000000	W124000000	-124.000000	N57000000	57.000000	W125000000	-125.000000	N57000000	57.000000	W124000000	-124.000000	199907	0139029
013930	13300	N58000000	58.000000	W124000000	-124.000000	N58000000	58.000000	W123000000	-123.000000	N57000000	57.000000	W124000000	-124.000000	N57000000	57.000000	W123000000	-123.000000	199907	0139030
013931	09200	N58000000	58.000000	W123000000	-123.000000	N58000000	58.000000	W122000000	-122.000000	N57000000	57.000000	W123000000	-123.000000	N57000000	57.000000	W122000000	-122.000000	199907	0139031
013932	09200	N58000000	58.000000	W122000000	-122.000000	N58000000	58.000000	W121000000	-121.000000	N57000000	57.000000	W122000000	-122.000000	N57000000	57.000000	W121000000	-121.000000	199907	0139032
013933	06900	N58000000	58.000000	W121000000	-121.000000	N58000000	58.000000	W120000000	-120.000000	N57000000	57.000000	W121000000	-121.000000	N57000000	57.000000	W120000000	-120.000000	199907	0139033
013934	12300	N57000000	57.000000	W131000000	-131.000000	N57000000	57.000000	W130000000	-130.000000	N56000000	56.000000	W131000000	-131.000000	N56000000	56.000000	W130000000	-130.000000	199907	0139034
013935	12300	N57000000	57.000000	W130000000	-130.000000	N57000000	57.000000	W129000000	-129.000000	N56000000	56.000000	W130000000	-130.000000	N56000000	56.000000	W129000000	-129.000000	199907	0139035
013936	11600	N57000000	57.000000	W129000000	-129.000000	N57000000	57.000000	W128000000	-128.000000	N56000000	56.000000	W129000000	-129.000000	N56000000	56.000000	W128000000	-128.000000	199907	0139036
013937	11600	N57000000	57.000000	W128000000	-128.000000	N57000000	57.000000	W127000000	-127.000000	N56000000	56.000000	W128000000	-128.000000	N56000000	56.000000	W127000000	-127.000000	199907	0139037
013938	11500	N57000000	57.000000	W127000000	-127.000000	N57000000	57.000000	W126000000	-126.000000	N56000000	56.000000	W127000000	-127.000000	N56000000	56.000000	W126000000	-126.000000	199907	0139038
013939	11500	N57000000	57.000000	W126000000	-126.000000	N57000000	57.000000	W125000000	-125.000000	N56000000	56.000000	W126000000	-126.000000	N56000000	56.000000	W125000000	-125.000000	199907	0139039
013940	12100	N57000000	57.000000	W125000000	-125.000000	N57000000	57.000000	W124000000	-124.000000	N56000000	56.000000	W125000000	-125.000000	N56000000	56.000000	W124000000	-124.000000	199907	0139040
013941	12100	N57000000	57.000000	W124000000	-124.000000	N57000000	57.000000	W123000000	-123.000000	N56000000	56.000000	W124000000	-124.000000	N56000000	56.000000	W123000000	-123.000000	199907	0139041
013942	09600	N57000000	57.000000	W123000000	-123.000000	N57000000	57.000000	W122000000	-122.000000	N56000000	56.000000	W123000000	-123.000000	N56000000	56.000000	W122000000	-122.000000	199907	0139042
013943	09600	N57000000	57.000000	W122000000	-122.000000	N57000000	57.000000	W121000000	-121.000000	N56000000	56.000000	W122000000	-122.000000	N56000000	56.000000	W121000000	-121.000000	199907	0139043
013944	07000	N57000000	57.000000	W121000000	-121.000000	N57000000	57.000000	W120000000	-120.000000	N56000000	56.000000	W121000000	-121.000000	N56000000	56.000000	W120000000	-120.000000	199907	0139044
014001	06100	N60000000	60.000000	W120000000	-120.000000	N60000000	60.000000	W119000000	-119.000000	N59000000	59.000000	W120000000	-120.000000	N59000000	59.000000	W119000000	-119.000000	199907	0140001
014002	06100	N60000000	60.000000	W119000000	-119.000000	N60000000	60.000000	W118000000	-118.000000	N59000000	59.000000	W119000000	-119.000000	N59000000	59.000000	W118000000	-118.000000	199907	0140002
014003	06600	N60000000	60.000000	W118000000	-118.000000	N60000000	60.000000	W117000000	-117.000000	N59000000	59.000000	W118000000	-118.000000	N59000000	59.000000	W117000000	-117.000000	199907	0140003
014004	06600	N60000000	60.000000	W117000000	-117.000000	N60000000	60.000000	W116000000	-116.000000	N59000000	59.000000	W117000000	-117.000000	N59000000	59.000000	W116000000	-116.000000	199907	0140004
014005	06800	N60000000	60.000000	W116000000	-116.000000	N60000000	60.000000	W115000000	-115.000000	N59000000	59.000000	W116000000	-116.000000	N59000000	59.000000	W115000000	-115.000000	199907	0140005
014006	06800	N60000000	60.000000	W115000000	-115.000000	N60000000	60.000000	W114000000	-114.000000	N59000000	59.000000	W115000000	-115.000000	N59000000	59.000000	W114000000	-114.000000	199907	0140006
014007	06200	N60000000	60.000000	W114000000	-114.000000	N60000000	60.000000	W113000000	-113.000000	N59000000	59.000000	W114000000	-114.000000	N59000000	59.000000	W113000000	-113.000000	199907	0140007
014008	06200	N60000000	60.000000	W113000000	-113.000000	N60000000	60.000000	W112000000	-112.000000	N59000000	59.000000	W113000000	-113.000000	N59000000	59.000000	W112000000	-112.000000	199907	0140008
014009	04800	N60000000	60.000000	W112000000	-112.000000	N60000000	60.000000	W111000000	-111.000000	N59000000	59.000000	W112000000	-112.000000	N59000000	59.000000	W111000000	-111.000000	199907	0140009
014010	04800	N60000000	60.000000	W111000000	-111.000000	N60000000	60.000000	W110000000	-110.000000	N59000000	59.000000	W111000000	-111.000000	N59000000	59.000000	W110000000	-110.000000	199907	0140010
014011	05400	N60000000	60.000000	W110000000	-110.000000	N60000000	60.000000	W109000000	-109.000000	N59000000	59.000000	W110000000	-110.000000	N59000000	59.000000	W109000000	-109.000000	199907	0140011
014012	06000	N59000000	59.000000	W120000000	-120.000000	N59000000	59.000000	W119000000	-119.000000	N58000000	58.000000	W120000000	-120.000000	N58000000	58.000000	W119000000	-119.000000	199907	0140012
014013	06000	N59000000	59.000000	W119000000	-119.000000	N59000000	59.000000	W118000000	-118.000000	N58000000	58.000000	W119000000	-119.000000	N58000000	58.000000	W118000000	-118.000000	199907	0140013
014014	06600	N59000000	59.000000	W118000000	-118.000000	N59000000	59.000000	W117000000	-117.000000	N58000000	58.000000	W118000000	-118.000000	N58000000	58.000000	W117000000	-117.000000	199907	0140014
014015	06600	N59000000	59.000000	W117000000	-117.000000	N59000000	59.000000	W116000000	-116.000000	N58000000	58.000000	W117000000	-117.000000	N58000000	58.000000	W116000000	-116.000000	199907	0140015
014016	06800	N59000000	59.000000	W116000000	-116.000000	N59000000	59.000000	W115000000	-115.000000	N58000000	58.000000	W116000000	-116.000000	N58000000	58.000000	W115000000	-115.000000	199907	0140016
014017	06800	N59000000	59.000000	W115000000	-115.000000	N59000000	59.000000	W114000000	-114.000000	N58000000	58.000000	W115000000	-115.000000	N58000000	58.000000	W114000000	-114.000000	199907	0140017
014018	06300	N59000000	59.000000	W114000000	-114.000000	N59000000	59.000000	W113000000	-113.000000	N58000000	58.000000	W114000000	-114.000000	N58000000	58.000000	W113000000	-113.000000	199907	0140018
014019	06300	N59000000	59.000000	W113000000	-113.000000	N59000000	59.000000	W112000000	-112.000000	N58000000	58.000000	W113000000	-113.000000	N58000000	58.000000	W112000000	-112.000000	199907	0140019
014020	04900	N59000000	59.000000	W112000000	-112.000000	N59000000	59.000000	W111000000	-111.000000	N58000000	58.000000	W112000000	-112.000000	N58000000	58.000000	W111000000	-111.000000	199907	0140020
014021	04900	N59000000	59.000000	W111000000	-111.000000	N59000000	59.000000	W110000000	-110.000000	N58000000	58.000000	W111000000	-111.000000	N58000000	58.000000	W110000000	-110.000000	199907	0140021
014022	05500	N59000000	59.000000	W110000000	-110.000000	N59000000	59.000000	W109000000	-109.000000	N58000000	58.000000	W110000000	-110.000000	N58000000	58.000000	W109000000	-109.000000	199907	0140022
014023	07000	N58000000	58.000000	W120000000	-120.000000	N58000000	58.000000	W119000000	-119.000000	N57000000	57.000000	W120000000	-120.000000	N57000000	57.000000	W119000000	-119.000000	199907	0140023
014024	07000	N58000000	58.000000	W119000000	-119.000000	N58000000	58.000000	W118000000	-118.000000	N57000000	57.000000	W119000000	-119.000000	N57000000	57.000000	W118000000	-118.000000	199907	0140024
014025	06400	N58000000	58.000000	W118000000	-118.000000	N58000000	58.000000	W117000000	-117.000000	N57000000	57.000000	W118000000	-118.000000	N57000000	57.000000	W117000000	-117.000000	199907	0140025
014026	06400	N58000000	58.000000	W117000000	-117.000000	N58000000	58.000000	W116000000	-116.000000	N57000000	57.000000	W117000000	-117.000000	N57000000	57.000000	W116000000	-116.000000	199907	0140026
014027	06500	N58000000	58.000000	W116000000	-116.000000	N58000000	58.000000	W115000000	-115.000000	N57000000	57.000000	W116000000	-116.000000	N57000000	57.000000	W115000000	-115.000000	199907	0140027
014028	06500	N58000000	58.000000	W115000000	-115.000000	N58000000	58.000000	W114000000	-114.000000	N57000000	57.000000	W115000000	-115.000000	N57000000	57.000000	W114000000	-114.000000	199907	0140028
014029	06300	N58000000	58.000000	W114000000	-114.000000	N58000000	58.000000	W113000000	-113.000000	N57000000	57.000000	W114000000	-114.000000	N57000000	57.000000	W113000000	-113.000000	199907	0140029
014030	06300	N58000000	58.000000	W113000000	-113.000000	N58000000	58.000000	W112000000	-112.000000	N57000000	57.000000	W113000000	-113.000000	N57000000	57.000000	W112000000	-112.000000	199907	0140030
014031	06300	N58000000	58.000000	W112000000	-112.000000	N58000000	58.000000	W111000000	-111.000000	N57000000	57.000000	W112000000	-112.000000	N57000000	57.000000	W111000000	-111.000000	199907	0140031
014032	06300	N58000000	58.000000	W111000000	-111.000000	N58000000	58.000000	W110000000	-110.000000	N57000000	57.000000	W111000000	-111.000000	N57000000	57.000000	W110000000	-110.000000	199907	0140032
014033	05500	N58000000	58.000000	W110000000	-110.000000	N58000000	58.000000	W109000000	-109.000000	N57000000	57.000000	W110000000	-110.000000	N57000000	57.000000	W109000000	-109.000000	199907	0140033
014034	07200	N57000000	57.000000	W120000000	-120.000000	N57000000	57.000000	W119000000	-119.000000	N56000000	56.000000	W120000000	-120.000000	N56000000	56.000000	W119000000	-119.000000	199907	0140034
014035	07200	N57000000	57.000000	W119000000	-119.000000	N57000000	57.000000	W118000000	-118.000000	N56000000	56.000000	W119000000	-119.000000	N56000000	56.000000	W118000000	-118.000000	199907	0140035
014036	06300	N57000000	57.000000	W118000000	-118.000000	N57000000	57.000000	W117000000	-117.000000	N56000000	56.000000	W118000000	-118.000000	N56000000	56.000000	W117000000	-117.000000	199907	0140036
014037	06300	N57000000	57.000000	W117000000	-117.000000	N57000000	57.000000	W116000000	-116.000000	N56000000	56.000000	W117000000	-117.000000	N56000000	56.000000	W116000000	-116.000000	199907	0140037
014038	06200	N57000000	57.000000	W116000000	-116.000000	N57000000	57.000000	W115000000	-115.000000	N56000000	56.000000	W116000000	-116.000000	N56000000	56.000000	W115000000	-115.000000	199907	0140038
014039	06200	N57000000	57.000000	W115000000	-115.000000	N57000000	57.000000	W114000000	-114.000000	N56000000	56.000000	W115000000	-115.000000	N56000000	56.000000	W114000000	-114.000000	199907	0140039
014040	05700	N57000000	57.000000	W114000000	-114.000000	N57000000	57.000000	W113000000	-113.000000	N56000000	56.000000	W114000000	-114.000000	N56000000	56.000000	W113000000	-113.000000	199907	0140040
014041	05700	N57000000	57.000000	W113000000	-113.000000	N57000000	57.000000	W112000000	-112.000000	N56000000	56.000000	W113000000	-113.000000	N56000000	56.000000	W112000000	-112.000000	199907	0140041
014042	06000	N57000000	57.000000	W112000000	-112.000000	N57000000	57.000000	W111000000	-111.000000	N56000000	56.000000	W112000000	-112.000000	N56000000	56.000000	W111000000	-111.000000	199907	0140042
014043	06000	N57000000	57.000000	W111000000	-111.000000	N57000000	57.000000	W110000000	-110.000000	N56000000	56.000000	W111000000	-111.000000	N56000000	56.000000	W110000000	-110.000000	199907	0140043
014044	05600	N57000000	57.000000	W110000000	-110.000000	N57000000	57.000000	W109000000	-109.000000	N56000000	56.000000	W110000000	-110.000000	N56000000	56.000000	W109000000	-109.000000	199907	0140044
014101	05400	N60000000	60.000000	W109000000	-109.000000	N60000000	60.000000	W108000000	-108.000000	N59000000	59.000000	W109000000	-109.000000	N59000000	59.000000	W108000000	-108.000000	199907	0141001
014102	05300	N60000000	60.000000	W108000000	-108.000000	N60000000	60.000000	W107000000	-107.000000	N59000000	59.000000	W108000000	-108.000000	N59000000	59.000000	W107000000	-107.000000	199907	0141002
014103	05300	N60000000	60.000000	W107000000	-107.000000	N60000000	60.000000	W106000000	-106.000000	N59000000	59.000000	W107000000	-107.000000	N59000000	59.000000	W106000000	-106.000000	199907	0141003
014104	05300	N60000000	60.000000	W106000000	-106.000000	N60000000	60.000000	W105000000	-105.000000	N59000000	59.000000	W106000000	-106.000000	N59000000	59.000000	W105000000	-105.000000	199907	0141004
014105	05300	N60000000	60.000000	W105000000	-105.000000	N60000000	60.000000	W104000000	-104.000000	N59000000	59.000000	W105000000	-105.000000	N59000000	59.000000	W104000000	-104.000000	199907	0141005
014106	05200	N60000000	60.000000	W104000000	-104.000000	N60000000	60.000000	W103000000	-103.000000	N59000000	59.000000	W104000000	-104.000000	N59000000	59.000000	W103000000	-103.000000	199907	0141006
014107	05200	N60000000	60.000000	W103000000	-103.000000	N60000000	60.000000	W102000000	-102.000000	N59000000	59.000000	W103000000	-103.000000	N59000000	59.000000	W102000000	-102.000000	199907	0141007
014108	05200	N60000000	60.000000	W102000000	-102.000000	N60000000	60.000000	W101000000	-101.000000	N59000000	59.000000	W102000000	-102.000000	N59000000	59.000000	W101000000	-101.000000	199907	0141008
014109	05200	N60000000	60.000000	W101000000	-101.000000	N60000000	60.000000	W100000000	-100.000000	N59000000	59.000000	W101000000	-101.000000	N59000000	59.000000	W100000000	-100.000000	199907	0141009
014110	04700	N60000000	60.000000	W100000000	-100.000000	N60000000	60.000000	W099000000	-99.000000	N59000000	59.000000	W100000000	-100.000000	N59000000	59.000000	W099000000	-99.000000	199907	0141010
